file_name	url	inference_transcript	audio_duration
STT_AB00643_0079_615366_to_617380	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0079_615366_to_617380.wav	དེ་ཁོ་ན་ཉིད་ཀྱི་ཆོས་ཀྱི་སྐུ་འདི་ནི།	2.014
STT_AB00639_0064_422699_to_424928	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0064_422699_to_424928.wav	མགྲོན་གནས་ལ་སོགས་པའི་དངོས་པོ་དེ་རྣམས་	2.229
STT_AB00633_0236_1560674_to_1564957	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0236_1560674_to_1564957.wav	བདག་ཏུ་རྟོགས་པར་འགྱུར་ན་མི་རུང་ཞེས་བྱིས་པ་རྣམས་ལ་ངེས་ནི་དེ་མ་བརྟེན།	4.283
STT_AB00602_0018_137022_to_139052	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00602_0018_137022_to_139052.wav	དེ་ལྟར་བསྟེན་པ་ལ་རྩོད་པ་སྤོང་བའོ།	2.03
STT_AB00640_0034_185230_to_188865	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0034_185230_to_188865.wav	སུན་བྱས་ཕྱིན་ཏུ་སྒོར་བ་པོས་ཡང་དག་པའི་མཚན་ཉིད་དུ་འགྱུར་བ།	3.635
STT_AB00624_0130_914052_to_921544	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0130_914052_to_921544.wav	བཞི་བརྒྱ་པའི་འགྲེལ་བར་བློ་བོས་ཆོས་སབྱུང་གིས་བཞི་བརྒྱ་པའི་ལྟ་བ་སན་སོམ་དུ་བཀྲལ་བར་བཤད་པས་དེ་ལ་སྦྱགས་ན་འགྲིགས་གོ།	7.492
STT_AB00620_0105_641032_to_643250	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00620_0105_641032_to_643250.wav	དེ་བཞིན་དྲི་མེད་ཡེ་ཤེས་སྤང་པའི་བླུས།	2.218
STT_AB00632_0174_1225503_to_1227585	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0174_1225503_to_1227585.wav	ཐོབ་དང་མ་ཐོབས་གཉེན་དང་མི་སྙན་དང་།	2.082
STT_AB00635_0108_705580_to_708662	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0108_705580_to_708662.wav	བུམ་པ་ལ་སོགས་པ་བདག་གི་རྟེན་འབྱུང་བ་ཞིག་དང་།	3.082
STT_AB00637_0002_4820_to_7738	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0002_4820_to_7738.wav	མུ་སྟེགས་ཀྱིས་བདག་གི་དགྲ་འདི་འཇུག་པར་མི་འདོད་དེ།	2.918
STT_AB00610_0155_839360_to_841851	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00610_0155_839360_to_841851.wav	ཡོན་ཏན་གང་ཡང་འབྱུང་བ་མེད་ལ།	2.491
STT_AB00609_0056_313319_to_317022	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00609_0056_313319_to_317022.wav	ཐར་བ་དང་ཞེ་སྡང་གི་སེམས་བསྐྱེད་པ་དེ་ཙམ་གྱིས་	3.703
STT_AB00628_0037_235810_to_239104	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00628_0037_235810_to_239104.wav	མིང་ཙམ་མ་གཏོགས་པ་ངོས་འཛིན་བསལ་བར་མི་སྣང་ལ།	3.294
STT_AB00614_0137_864940_to_869155	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00614_0137_864940_to_869155.wav	ྨིག་སྣ་སོགས་ཆོས་ཀྱི་སྟེང་དུ་མེད་པ་ནི་ཆོས་ཀྱི་བདག་མེད་དུ་གསུངས་པས་	4.215
STT_AB00605_0098_554018_to_557244	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0098_554018_to_557244.wav	དེ་ལ་ཕར་ཕྱིན་གཞན་རྣམས་མེད་པ་ནི་མིན་ནོ།	3.226
STT_AB00615_0048_294225_to_296817	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00615_0048_294225_to_296817.wav	བདག་འཛིན་གཉིས་མིན་པའི་རྟོགས་པ་དུ་མ་ཞིག་ཡོད་པར་	2.592
STT_AB00641_0205_1284035_to_1287448	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00641_0205_1284035_to_1287448.wav	བཞིས་པ། སའི་ཡོན་ཏན་བརྗོད་པའི་སྒོ་ནས་འཇུག་བསྡུལ་བ་ནི།	3.413
STT_AB00611_0027_135213_to_144411	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0027_135213_to_144411.wav	དེ་སྔོན་དུ་འགྲོ་བའི་བདག་དང་། སེམས་ཅན་སོགས་རང་སྐྱ་བའི་རྫས་ཡོད་དུ་འཛིན་པ་རབ་པའི་གང་ཟག་གི་བདག་དང་བདག་གི་བར་འཛིན་པ་དང་།	9.198
STT_AB00605_0069_382755_to_391441	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0069_382755_to_391441.wav	མདོ་གཞན་ལས་ཆོས་ཉིན་ལ་དབྱེ་བ་མེད་པས། ཐེག་ཆེན་གྱི་གནོད་དང་གནོད་མ་ཡིན་པར་ཇི་ལྟར་བརྟགས། ཅེས་གསུངས་པ་དང་འདི་འདྲ་བས།	8.686
STT_AB00627_0106_741936_to_746902	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00627_0106_741936_to_746902.wav	བསྟན་པ་ལ་རྒྱབ་ཅིང་མྱོག་ཤིང་མི་འགྱུག་པས་དོན་ཆེན་པོ་བསྒྲུབ་པར་མི་འགྱུར་རོ།	4.966
STT_AB00643_0166_1203011_to_1207670	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0166_1203011_to_1207670.wav	གསུམ་པ། བཞེད་པ་ལ་ལྔ་སྒྱུར་བར་ཕུན་སུམ་ཚོགས་པ་བཤད་པ་ནི།	4.659
STT_AB00605_0045_258063_to_260622	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0045_258063_to_260622.wav	ཆོས་ཉིད་ལ་ལམ་གྱི་དམིགས་ནས་བསྒོམ་པ་ན།	2.559
STT_AB00631_0183_1540315_to_1544018	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00631_0183_1540315_to_1544018.wav	རང་ལོག་ནི་འཇིག་རྟེན་ན་སྣང་བའི་དྲན་ཚུལ་དེ་ཁས་ལེན་ཀྱང་།	3.703
STT_AB00638_0020_125349_to_128199	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0020_125349_to_128199.wav	ཉིན་རེའ་བཞིན་ཉོན་མོངས་པའི་དྲག་དོ་འཕེལ་བ།	2.85
STT_AB00595_0039_441800_to_445554	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00595_0039_441800_to_445554.wav	ལམ་གི་ཕ་ཉི་མས་མགྱོགས་པོ་གཏོང་གི་ཡོད་པ་བཤེས་ནས།	3.754
STT_AB00596_0014_63831_to_66663	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00596_0014_63831_to_66663.wav	ཇི་བཞིན་འབྲེལ་བ་ལུང་བསྟན་ཀླུ་སྒྲུབ་ལ།	2.832
STT_AB00632_0256_1720264_to_1724598	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0256_1720264_to_1724598.wav	ཐོག་མར་འཇིག་རྟེན་ཁོ་ནི་ཁས་བླངས་པ་ཡིན་ཏེ། དེའི་ཕྱིར་	4.334
STT_AB00621_0004_22568_to_27414	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00621_0004_22568_to_27414.wav	དེ་ལྟ་མ་ཡིན་པར་ཀུན་རྫོབ་ཏུ་བདེན་པར་མེད་ན། ཀུན་རྫོབ་བདེན་པ་ཡིན་པར་འགལ་ན།	4.846
STT_AB00605_0097_549854_to_553165	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0097_549854_to_553165.wav	དེ་ཁོ་ནར་ཆེས་ལྷག་པ་ཡོད་པར་འགྱུར་ཏེ།	3.311
STT_AB00631_0063_514377_to_518182	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00631_0063_514377_to_518182.wav	གཞན་དབང་འདིས་ཡོད་པ་དེ་ཁྱོད་ཀྱི་ཤེས་པ་གང་གིས་ཤེས་པར་འགྱུར།	3.805
STT_AB00640_0231_1557765_to_1559856	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0231_1557765_to_1559856.wav	ཐོབ་པར་བྱ་བའི་དགོས་པ་མཆོག་ཡིན་པས་སོ།	2.091
STT_AB00638_0135_876015_to_880179	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0135_876015_to_880179.wav	འདི་སཟུང་གྱུར་ན་དེ་ཡང་ཡོད་མིན་ཏེ། དེ་ཕྱིར་དབྱི་ཙང་ཤིང་རདར་ཡོད་མ་ཡིན།	4.164
STT_AB00642_0032_174087_to_178882	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0032_174087_to_178882.wav	དེ་ཉིད་ལ་གོམས་པའི་མཆོག་གོ། ཞེས་པ་ནི་མི་མཁས་པའི་བབ་ཅོལ་དུ་སྨྲ་བའོ།	4.795
STT_AB00626_0004_16868_to_19189	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00626_0004_16868_to_19189.wav	གང་ཕྱིར་རང་བཞིན་བྱི་བྟས་མི་འགག་པ།	2.321
STT_AB00638_0039_243540_to_247585	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0039_243540_to_247585.wav	ཕུང་པོ་མ་གཏོགས་དེ་འཛིན་མ་སྒྲུབ་ཕྱིར། ཞེས་རིགས་པས།	4.045
STT_AB00623_0009_39530_to_44598	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00623_0009_39530_to_44598.wav	དེ་ཁོ་ན་ཉིད་ཀྱིས་མི་བསླུ་བ་འབའ་ཞིག་གཟིགས་པའི་ངོར།དེ་མེད་བྱེད་པའོ།	5.068
STT_AB00611_0076_437278_to_441749	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0076_437278_to_441749.wav	གང་ཞིག་ཀུན་ཏུ་མ་ཤེས་ན། སྲིད་པ་གསུམ་དུ་རྣམ་འཁོར་ལ།	4.471
STT_AB00637_0248_1520366_to_1525298	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0248_1520366_to_1525298.wav	ཕན་ཚུན་འབྲེལ་བ་མེད་པར་འཇིག་རྟེན་པས་དཔེའི་སྒོ་ནས་གསལ་བར་བྱ་བའི་ཕྱིར་བཤད་པ།	4.932
STT_AB00603_0122_778455_to_780639	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00603_0122_778455_to_780639.wav	འཁོར་བའི་དཀྱིལ་འཁོར་འགའ་མེ་ཡི།	2.184
STT_AB00600_0009_49189_to_53575	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00600_0009_49189_to_53575.wav	ཞེས་གསུངས་པ་ལྟར། ཚོགས་གཉིས་བཟུང་དུ་འབྲེལ་བ་ལ་བསླབ་དགོས་ཀྱི།	4.386
STT_AB00624_0022_159940_to_163080	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0022_159940_to_163080.wav	ཆོས་རྣམས་རང་གི་ངོ་བོས་གཏོང་ཞེས་པའི་བསམ་གཏོན་ཡང་།	3.14
STT_AB00606_0130_672141_to_674360	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0130_672141_to_674360.wav	འཇིག་རྟེན་པ་ཡི་ཕ་རོལ་ཕྱིན་ཞེས་བསྟེན།	2.219
STT_AB00642_0051_299616_to_303233	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0051_299616_to_303233.wav	འཁོར་བ་འགག་ཀྱང་དབང་རྣམས་བཅུ་པོ་ཐོབ་པར་འགྱུར་ཞིང་དེ་དག་གིས།	3.617
STT_AB00641_0151_918131_to_925998	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00641_0151_918131_to_925998.wav	ད་ལྟ་བ་འདི་མི་གནས་ཤིང་།འདས་དང་མ་འོང་ཡོད་མ་ཡིན། གང་དུ་དེ་དག་མི་དམིགས་པ། དེ་ལ་མི་དམིགས་པ་ཞེས་བརྗོད།	7.867
STT_AB00626_0136_839035_to_846783	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00626_0136_839035_to_846783.wav	ཕྱོགས་སྔ་མའི་ལུགས་ནི།ལ་མ་བཞུགས་དང་སློབ་པ་རྣམས་ཀྱིས་འགྲོ་བའི་ངོ་བོ་མ་སྒྲིབ་ལུང་མ་བསྟེན་གི་དབང་དུ་མཛད་པའོ།	7.748
STT_AB00639_0133_801049_to_809069	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0133_801049_to_809069.wav	འབྲས་བུ་ཞེས་བྱ་བ་རང་བཞིན་གྱིས་ཡོད་པ་མིན་ལ། རྒྱུ་རྒྱུ་ཉིད་དུ་འགྱོག་པའི་རྒྱུ་མཚན་ནི་འབྲས་བུ་འབྱུང་བ་ཡིན་ན་རྩ་བ་ལས།	8.02
STT_AB00631_0187_1562568_to_1567346	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00631_0187_1562568_to_1567346.wav	དེས་ན་ང་རང་གིས་མཐོང་བར་ང་རང་གི་དྲན་ཤེས་པ་ལྟ་བུའི་ཐ་སྙད་ནི་	4.778
STT_AB00637_0126_758575_to_768558	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0126_758575_to_768558.wav	ཚོགས་པ་གང་ཟག་ཏུ་མི་རུང་ཡང་།དེ་བཞིན་ཕུང་པོ་རྣམས་བསྟན་ནས་ཞེས་པ་ཙམ་ལས་མེད་པས་ཕུང་པོ་ཚོགས་པ་གང་ཟག་གི་རྟེན་དུ་འཇོག་པའི་ཁུངས་མིན་ནོ་སྙམ་ན།	9.983
STT_AB00643_0078_609701_to_614291	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0078_609701_to_614291.wav	ཆོས་ཉིད་དེ་མཁྱེན་པ་ནའང་གཉིས་སུ་སྣང་བའི་ཚུལ་གྱིས་ཤེས་པར་བྱ་བ་མིན་པར་གསུངས་སོ།	4.59
STT_AB00604_0141_837141_to_841049	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00604_0141_837141_to_841049.wav	དེས་ན་ཐེག་ཆེན་པས་ནི་རྩ་བཤད་ལས་གསུངས་པ་བཞིན་དུ།	3.908
STT_AB00634_0115_875383_to_878592	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00634_0115_875383_to_878592.wav	བཤེས་ཟིནས་ཉེས་པ་དེ་དག་ཐོག་ཏུ་བབ་པ་ཡིན་ཕྱིར་རོ།	3.209
STT_AB00637_0102_622226_to_624462	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0102_622226_to_624462.wav	འབྲས་བུ་སྟེ་མགོན་སྤྱེད་པ་སོགས་ནི།	2.236
STT_AB00642_0232_1439377_to_1442721	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0232_1439377_to_1442721.wav	གང་ཕྱིར་ནམ་མཁའ་དྲི་མ་མེད་ལ་བདག་སྣང་སེལ་བར་འགྱུར་བའི་ཕྱིར།	3.344
STT_AB00642_0068_439343_to_443182	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0068_439343_to_443182.wav	དགོད་པ་ལ་ནི་དེས་སྟོབས་ལྟ་ཞིག་ཐག་དག་རྫོགས་པ་དག་འགྱུར་ཞིང་།	3.839
STT_AB00629_0171_979769_to_982222	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00629_0171_979769_to_982222.wav	སྨོན་ལམ་གྱི་ཚེ་ཡུལ་འདི་མཐོང་སྙམ་པའི་	2.453
STT_AB00600_0151_874308_to_876476	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00600_0151_874308_to_876476.wav	འདི་ནི་མདོ་ཀུན་ལས་བཏུས་ལས།	2.168
STT_AB00633_0068_422977_to_428063	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0068_422977_to_428063.wav	འཁོར་བ་འདི་ནི་ཐོག་མ་མེད་པས་འདིར་སྔར་ངན་རྟོགས་ཅི་ཞིག་མ་བྱུང་།	5.086
STT_AB00618_0132_795059_to_797073	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00618_0132_795059_to_797073.wav	མིག་གི་རྣམ་ཤེས་སྐྱེད་པ་དེ་བཞིན་དུ།	2.014
